dataset_id,method,frame_idx,decode_success,verify_success,raw_frame_ser,raw_frame_ber,post_frame_ser,post_frame_ber,leak_bits_frame,iterations_used,runtime_ms,failure_reason,unsatisfied_checks_initial,unsatisfied_checks_final,syndrome_weight_initial,syndrome_weight_final,candidate_updates,notes,dimension,bin_width_ps,data_mode,q,frame_cap,decoder,channel_model,check_fraction,row_weight,max_iter,param_hash
qldpc_synth_q4_ser0p01_flen64,qldpc_reference,0,True,True,0.03125,0.0234375,0.0,0.0,76.0,2,3.714499995112419,,3,0,3,0,2,channel_model=qary_symmetric; syndrome_symbols=22,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
qldpc_synth_q4_ser0p03_flen128,qldpc_reference,0,True,False,0.03125,0.015625,0.015625,0.0078125,160.0,4,17.958100070245564,candidate_failed_verification,7,0,7,0,4,channel_model=qary_symmetric; syndrome_symbols=64,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
qldpc_synth_q4_ser0p03_flen128,qldpc_reference,1,True,True,0.0234375,0.01171875,0.0,0.0,160.0,3,11.599599965848029,,5,0,5,0,3,channel_model=qary_symmetric; syndrome_symbols=64,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
qldpc_synth_q4_ser0p03_flen128,qldpc_reference,2,True,True,0.0234375,0.015625,0.0,0.0,160.0,3,11.672800057567656,,6,0,6,0,3,channel_model=qary_symmetric; syndrome_symbols=64,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
qldpc_synth_q4_ser0p03_flen128,qldpc_reference,3,True,True,0.015625,0.0078125,0.0,0.0,160.0,2,9.183399961329997,,3,0,3,0,2,channel_model=qary_symmetric; syndrome_symbols=64,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
qldpc_synth_q4_ser0p03_flen64,qldpc_reference,0,True,False,0.03125,0.0234375,0.03125,0.0234375,96.0,2,5.374999949708581,candidate_failed_verification,2,0,2,0,2,channel_model=qary_symmetric; syndrome_symbols=32,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,70f03ad2a6815ec3
qldpc_synth_q4_ser0p03_flen64,qldpc_reference,1,True,False,0.046875,0.0390625,0.046875,0.03125,96.0,2,5.728999967686832,candidate_failed_verification,2,0,2,0,2,channel_model=qary_symmetric; syndrome_symbols=32,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,70f03ad2a6815ec3
qldpc_synth_q4_ser0p03_flen64,qldpc_reference,2,True,False,0.015625,0.015625,0.03125,0.03125,96.0,1,2.6741999899968505,candidate_failed_verification,1,0,1,0,1,channel_model=qary_symmetric; syndrome_symbols=32,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,70f03ad2a6815ec3
qldpc_synth_q4_ser0p03_flen64,qldpc_reference,3,True,True,0.046875,0.0234375,0.0,0.0,96.0,3,6.982400082051754,,9,0,9,0,3,channel_model=qary_symmetric; syndrome_symbols=32,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,70f03ad2a6815ec3
qldpc_synth_q4_ser0p01_flen64,qldpc_reference,0,True,False,0.03125,0.0234375,0.03125,0.03125,76.0,2,4.26860002335161,candidate_failed_verification,2,0,2,0,2,channel_model=qary_symmetric; syndrome_symbols=22,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q4_ser0p01_flen64,qldpc_reference,1,True,True,0.015625,0.015625,0.0,0.0,76.0,1,1.8432000651955605,,2,0,2,0,1,channel_model=qary_symmetric; syndrome_symbols=22,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q4_ser0p01_flen64,qldpc_reference,2,True,True,0.0,0.0,0.0,0.0,76.0,0,1.781199942342937,,0,0,0,0,0,channel_model=qary_symmetric; syndrome_symbols=22,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q4_ser0p01_flen64,qldpc_reference,3,True,True,0.0,0.0,0.0,0.0,76.0,0,1.9608000293374062,,0,0,0,0,0,channel_model=qary_symmetric; syndrome_symbols=22,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q4_ser0p03_flen128,qldpc_reference,0,True,True,0.03125,0.015625,0.0,0.0,160.0,4,19.399399985559285,,13,0,13,0,4,channel_model=qary_symmetric; syndrome_symbols=64,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,70f03ad2a6815ec3
qldpc_synth_q4_ser0p03_flen128,qldpc_reference,1,True,True,0.0234375,0.01171875,0.0,0.0,160.0,3,12.504199985414743,,10,0,10,0,3,channel_model=qary_symmetric; syndrome_symbols=64,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,70f03ad2a6815ec3
qldpc_synth_q4_ser0p03_flen128,qldpc_reference,2,True,True,0.0234375,0.015625,0.0,0.0,160.0,3,15.842400025576353,,9,0,9,0,3,channel_model=qary_symmetric; syndrome_symbols=64,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,70f03ad2a6815ec3
qldpc_synth_q4_ser0p03_flen128,qldpc_reference,3,True,True,0.015625,0.0078125,0.0,0.0,160.0,2,11.923000100068748,,4,0,4,0,2,channel_model=qary_symmetric; syndrome_symbols=64,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,70f03ad2a6815ec3
qldpc_synth_q4_ser0p05_flen64,qldpc_reference,0,True,False,0.09375,0.078125,0.09375,0.078125,76.0,6,11.751400073990226,candidate_failed_verification,7,0,7,0,6,channel_model=qary_symmetric; syndrome_symbols=22,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
qldpc_synth_q4_ser0p05_flen64,qldpc_reference,1,True,True,0.046875,0.0234375,0.0,0.0,76.0,3,5.506900022737682,,6,0,6,0,3,channel_model=qary_symmetric; syndrome_symbols=22,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
qldpc_synth_q4_ser0p05_flen64,qldpc_reference,2,True,False,0.03125,0.015625,0.03125,0.0234375,76.0,2,3.4504999639466405,candidate_failed_verification,3,0,3,0,2,channel_model=qary_symmetric; syndrome_symbols=22,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
qldpc_synth_q4_ser0p05_flen64,qldpc_reference,3,True,False,0.078125,0.0625,0.15625,0.125,76.0,7,13.397000031545758,candidate_failed_verification,8,0,8,0,7,channel_model=qary_symmetric; syndrome_symbols=22,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
qldpc_synth_q4_ser0p03_flen128,qldpc_reference,0,True,False,0.03125,0.015625,0.03125,0.015625,118.0,4,16.865399898961186,candidate_failed_verification,5,0,5,0,4,channel_model=qary_symmetric; syndrome_symbols=43,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
qldpc_synth_q4_ser0p03_flen128,qldpc_reference,1,True,True,0.0234375,0.01171875,0.0,0.0,118.0,3,11.09729998279363,,4,0,4,0,3,channel_model=qary_symmetric; syndrome_symbols=43,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
qldpc_synth_q4_ser0p03_flen128,qldpc_reference,2,True,False,0.0234375,0.015625,0.015625,0.01171875,118.0,3,11.842200066894293,candidate_failed_verification,4,0,4,0,3,channel_model=qary_symmetric; syndrome_symbols=43,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
qldpc_synth_q4_ser0p03_flen128,qldpc_reference,3,True,True,0.015625,0.0078125,0.0,0.0,118.0,2,8.093100041151047,,3,0,3,0,2,channel_model=qary_symmetric; syndrome_symbols=43,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
qldpc_synth_q4_ser0p05_flen64,qldpc_reference,0,True,False,0.09375,0.078125,0.0625,0.0390625,76.0,6,11.719400063157082,candidate_failed_verification,7,0,7,0,6,channel_model=qary_symmetric; syndrome_symbols=22,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q4_ser0p05_flen64,qldpc_reference,1,True,False,0.046875,0.0234375,0.03125,0.015625,76.0,3,6.37959991581738,candidate_failed_verification,3,0,3,0,3,channel_model=qary_symmetric; syndrome_symbols=22,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q4_ser0p05_flen64,qldpc_reference,2,True,False,0.03125,0.015625,0.03125,0.0234375,76.0,2,4.920400097034872,candidate_failed_verification,3,0,3,0,2,channel_model=qary_symmetric; syndrome_symbols=22,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q4_ser0p05_flen64,qldpc_reference,3,True,False,0.078125,0.0625,0.0625,0.0546875,76.0,5,10.252000065520406,candidate_failed_verification,5,0,5,0,5,channel_model=qary_symmetric; syndrome_symbols=22,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q4_ser0p01_flen64,qldpc_reference,0,True,True,0.03125,0.0234375,0.0,0.0,96.0,2,3.983300062827766,,4,0,4,0,2,channel_model=qary_symmetric; syndrome_symbols=32,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
qldpc_synth_q4_ser0p01_flen64,qldpc_reference,1,True,True,0.015625,0.015625,0.0,0.0,96.0,1,2.6340000331401825,,2,0,2,0,1,channel_model=qary_symmetric; syndrome_symbols=32,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
qldpc_synth_q4_ser0p01_flen64,qldpc_reference,2,True,True,0.0,0.0,0.0,0.0,96.0,0,1.90100003965199,,0,0,0,0,0,channel_model=qary_symmetric; syndrome_symbols=32,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
qldpc_synth_q4_ser0p01_flen64,qldpc_reference,3,True,True,0.0,0.0,0.0,0.0,96.0,0,1.906899968162179,,0,0,0,0,0,channel_model=qary_symmetric; syndrome_symbols=32,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
qldpc_synth_q4_ser0p03_flen128,qldpc_reference,0,True,True,0.03125,0.015625,0.0,0.0,160.0,4,19.583499990403652,,10,0,10,0,4,channel_model=qary_symmetric; syndrome_symbols=64,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
qldpc_synth_q4_ser0p03_flen128,qldpc_reference,1,True,True,0.0234375,0.01171875,0.0,0.0,160.0,3,13.152100029401481,,8,0,8,0,3,channel_model=qary_symmetric; syndrome_symbols=64,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
qldpc_synth_q4_ser0p03_flen128,qldpc_reference,2,False,False,0.0234375,0.015625,0.0234375,0.015625,160.0,20,16.067299991846085,syndrome_decode_failed,6,1,6,1,2,channel_model=qary_symmetric; syndrome_symbols=64,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
qldpc_synth_q4_ser0p03_flen128,qldpc_reference,3,True,True,0.015625,0.0078125,0.0,0.0,160.0,2,11.44679996650666,,5,0,5,0,2,channel_model=qary_symmetric; syndrome_symbols=64,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
qldpc_synth_q4_ser0p05_flen64,qldpc_reference,0,True,False,0.09375,0.078125,0.03125,0.015625,96.0,6,12.175899930298328,candidate_failed_verification,11,0,11,0,6,channel_model=qary_symmetric; syndrome_symbols=32,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
qldpc_synth_q4_ser0p05_flen64,qldpc_reference,1,True,False,0.046875,0.0234375,0.03125,0.015625,96.0,3,6.084299995563924,candidate_failed_verification,3,0,3,0,3,channel_model=qary_symmetric; syndrome_symbols=32,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
qldpc_synth_q4_ser0p05_flen64,qldpc_reference,2,True,True,0.03125,0.015625,0.0,0.0,96.0,2,5.441799992695451,,5,0,5,0,2,channel_model=qary_symmetric; syndrome_symbols=32,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
qldpc_synth_q4_ser0p05_flen64,qldpc_reference,3,True,False,0.078125,0.0625,0.0625,0.046875,96.0,5,9.785200003534555,candidate_failed_verification,7,0,7,0,5,channel_model=qary_symmetric; syndrome_symbols=32,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
qldpc_synth_q4_ser0p03_flen128,qldpc_reference,0,True,False,0.03125,0.015625,0.03125,0.015625,160.0,4,17.750800005160272,candidate_failed_verification,7,0,7,0,4,channel_model=qary_symmetric; syndrome_symbols=64,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
qldpc_synth_q4_ser0p03_flen128,qldpc_reference,1,True,True,0.0234375,0.01171875,0.0,0.0,160.0,3,18.36630003526807,,8,0,8,0,3,channel_model=qary_symmetric; syndrome_symbols=64,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
qldpc_synth_q4_ser0p03_flen128,qldpc_reference,2,True,True,0.0234375,0.015625,0.0,0.0,160.0,3,14.718699967488647,,9,0,9,0,3,channel_model=qary_symmetric; syndrome_symbols=64,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
qldpc_synth_q4_ser0p03_flen128,qldpc_reference,3,True,True,0.015625,0.0078125,0.0,0.0,160.0,2,10.579199995845556,,4,0,4,0,2,channel_model=qary_symmetric; syndrome_symbols=64,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,d3ef20759633ed3a
qldpc_synth_q4_ser0p05_flen64,qldpc_reference,0,True,False,0.09375,0.078125,0.09375,0.0703125,76.0,6,11.800100095570087,candidate_failed_verification,6,0,6,0,6,channel_model=qary_symmetric; syndrome_symbols=22,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
qldpc_synth_q4_ser0p05_flen64,qldpc_reference,1,True,False,0.046875,0.0234375,0.0625,0.0390625,76.0,3,5.5068000219762325,candidate_failed_verification,3,0,3,0,3,channel_model=qary_symmetric; syndrome_symbols=22,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
qldpc_synth_q4_ser0p05_flen64,qldpc_reference,2,True,True,0.03125,0.015625,0.0,0.0,76.0,2,4.657700075767934,,3,0,3,0,2,channel_model=qary_symmetric; syndrome_symbols=22,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
qldpc_synth_q4_ser0p05_flen64,qldpc_reference,3,True,False,0.078125,0.0625,0.09375,0.0703125,76.0,5,9.263099986128509,candidate_failed_verification,6,0,6,0,5,channel_model=qary_symmetric; syndrome_symbols=22,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
qldpc_synth_q4_ser0p01_flen128,qldpc_reference,0,True,False,0.015625,0.0078125,0.015625,0.0078125,118.0,2,7.626599981449544,candidate_failed_verification,4,0,4,0,2,channel_model=qary_symmetric; syndrome_symbols=43,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
qldpc_synth_q4_ser0p01_flen128,qldpc_reference,1,True,True,0.0078125,0.00390625,0.0,0.0,118.0,1,4.054700024425983,,3,0,3,0,1,channel_model=qary_symmetric; syndrome_symbols=43,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
qldpc_synth_q4_ser0p01_flen128,qldpc_reference,2,True,True,0.0078125,0.00390625,0.0,0.0,118.0,1,3.4257000079378486,,2,0,2,0,1,channel_model=qary_symmetric; syndrome_symbols=43,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
qldpc_synth_q4_ser0p01_flen128,qldpc_reference,3,True,True,0.0078125,0.00390625,0.0,0.0,118.0,1,4.059599945321679,,2,0,2,0,1,channel_model=qary_symmetric; syndrome_symbols=43,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
qldpc_synth_q4_ser0p05_flen128,qldpc_reference,0,True,False,0.03125,0.015625,0.046875,0.0234375,118.0,4,14.99679998960346,candidate_failed_verification,6,0,6,0,4,channel_model=qary_symmetric; syndrome_symbols=43,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
qldpc_synth_q4_ser0p05_flen128,qldpc_reference,1,True,False,0.0703125,0.0390625,0.078125,0.05078125,118.0,9,34.85799999907613,candidate_failed_verification,13,0,13,0,9,channel_model=qary_symmetric; syndrome_symbols=43,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
qldpc_synth_q4_ser0p05_flen128,qldpc_reference,2,True,False,0.03125,0.0234375,0.046875,0.03515625,118.0,4,14.54210001975298,candidate_failed_verification,5,0,5,0,4,channel_model=qary_symmetric; syndrome_symbols=43,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
qldpc_synth_q4_ser0p05_flen128,qldpc_reference,3,True,False,0.0546875,0.04296875,0.03125,0.0234375,118.0,7,30.26170004159212,candidate_failed_verification,8,0,8,0,7,channel_model=qary_symmetric; syndrome_symbols=43,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,ec3c47203d968697
qldpc_synth_q4_ser0p05_flen128,qldpc_reference,0,True,False,0.03125,0.015625,0.03125,0.015625,118.0,4,17.01220008544624,candidate_failed_verification,5,0,5,0,4,channel_model=qary_symmetric; syndrome_symbols=43,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
qldpc_synth_q4_ser0p05_flen128,qldpc_reference,1,True,False,0.0703125,0.0390625,0.0546875,0.03515625,118.0,8,32.65880001708865,candidate_failed_verification,12,0,12,0,8,channel_model=qary_symmetric; syndrome_symbols=43,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
qldpc_synth_q4_ser0p05_flen128,qldpc_reference,2,True,False,0.03125,0.0234375,0.015625,0.01171875,118.0,4,15.842000022530556,candidate_failed_verification,5,0,5,0,4,channel_model=qary_symmetric; syndrome_symbols=43,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
qldpc_synth_q4_ser0p05_flen128,qldpc_reference,3,True,False,0.0546875,0.04296875,0.0625,0.046875,118.0,5,18.78039992880076,candidate_failed_verification,6,0,6,0,5,channel_model=qary_symmetric; syndrome_symbols=43,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,3,20,0b962a07318c87cc
qldpc_synth_q4_ser0p05_flen128,qldpc_reference,0,True,False,0.03125,0.015625,0.015625,0.0078125,118.0,4,15.53910004440695,candidate_failed_verification,10,0,10,0,4,channel_model=qary_symmetric; syndrome_symbols=43,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
qldpc_synth_q4_ser0p05_flen128,qldpc_reference,1,True,False,0.0703125,0.0390625,0.046875,0.02734375,118.0,9,42.27490001358092,candidate_failed_verification,14,0,14,0,9,channel_model=qary_symmetric; syndrome_symbols=43,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
qldpc_synth_q4_ser0p05_flen128,qldpc_reference,2,True,True,0.03125,0.0234375,0.0,0.0,118.0,4,17.744200071319938,,10,0,10,0,4,channel_model=qary_symmetric; syndrome_symbols=43,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
qldpc_synth_q4_ser0p05_flen128,qldpc_reference,3,True,False,0.0546875,0.04296875,0.046875,0.03515625,118.0,5,22.316099959425628,candidate_failed_verification,8,0,8,0,5,channel_model=qary_symmetric; syndrome_symbols=43,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,eb5e714c53e22f14
qldpc_synth_q4_ser0p05_flen64,qldpc_reference,0,True,False,0.09375,0.078125,0.03125,0.0234375,96.0,6,11.967699974775314,candidate_failed_verification,11,0,11,0,6,channel_model=qary_symmetric; syndrome_symbols=32,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
qldpc_synth_q4_ser0p05_flen64,qldpc_reference,1,True,True,0.046875,0.0234375,0.0,0.0,96.0,3,6.615699967369437,,7,0,7,0,3,channel_model=qary_symmetric; syndrome_symbols=32,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
qldpc_synth_q4_ser0p05_flen64,qldpc_reference,2,True,True,0.03125,0.015625,0.0,0.0,96.0,2,5.935200024396181,,4,0,4,0,2,channel_model=qary_symmetric; syndrome_symbols=32,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
qldpc_synth_q4_ser0p05_flen64,qldpc_reference,3,True,False,0.078125,0.0625,0.03125,0.0234375,96.0,3,6.39620004221797,candidate_failed_verification,6,0,6,0,3,channel_model=qary_symmetric; syndrome_symbols=32,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,43d014f94c106833
qldpc_synth_q4_ser0p05_flen128,qldpc_reference,0,True,True,0.03125,0.015625,0.0,0.0,118.0,4,17.711499938741326,,7,0,7,0,4,channel_model=qary_symmetric; syndrome_symbols=43,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q4_ser0p05_flen128,qldpc_reference,1,True,False,0.0703125,0.0390625,0.046875,0.03125,118.0,9,34.51300004962832,candidate_failed_verification,15,0,15,0,9,channel_model=qary_symmetric; syndrome_symbols=43,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q4_ser0p05_flen128,qldpc_reference,2,True,False,0.03125,0.0234375,0.0546875,0.0390625,118.0,5,27.347899973392487,candidate_failed_verification,8,0,8,0,5,channel_model=qary_symmetric; syndrome_symbols=43,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q4_ser0p05_flen128,qldpc_reference,3,True,False,0.0546875,0.04296875,0.046875,0.02734375,118.0,7,26.07899997383356,candidate_failed_verification,10,0,10,0,7,channel_model=qary_symmetric; syndrome_symbols=43,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q4_ser0p05_flen128,qldpc_reference,0,True,False,0.03125,0.015625,0.015625,0.0078125,160.0,4,17.911299946717918,candidate_failed_verification,7,0,7,0,4,channel_model=qary_symmetric; syndrome_symbols=64,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
qldpc_synth_q4_ser0p05_flen128,qldpc_reference,1,True,False,0.0703125,0.0390625,0.0390625,0.0234375,160.0,9,36.772700026631355,candidate_failed_verification,16,0,16,0,9,channel_model=qary_symmetric; syndrome_symbols=64,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
qldpc_synth_q4_ser0p05_flen128,qldpc_reference,2,True,True,0.03125,0.0234375,0.0,0.0,160.0,4,24.046999984420836,,8,0,8,0,4,channel_model=qary_symmetric; syndrome_symbols=64,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
qldpc_synth_q4_ser0p05_flen128,qldpc_reference,3,True,True,0.0546875,0.04296875,0.0,0.0,160.0,7,27.293399907648563,,12,0,12,0,7,channel_model=qary_symmetric; syndrome_symbols=64,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,3,20,522f89e80edee7a1
qldpc_synth_q4_ser0p05_flen128,qldpc_reference,0,True,True,0.03125,0.015625,0.0,0.0,160.0,4,18.972599995322526,,13,0,13,0,4,channel_model=qary_symmetric; syndrome_symbols=64,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,70f03ad2a6815ec3
qldpc_synth_q4_ser0p05_flen128,qldpc_reference,1,True,False,0.0703125,0.0390625,0.015625,0.0078125,160.0,9,36.28140001092106,candidate_failed_verification,21,0,21,0,9,channel_model=qary_symmetric; syndrome_symbols=64,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,70f03ad2a6815ec3
qldpc_synth_q4_ser0p05_flen128,qldpc_reference,2,True,True,0.03125,0.0234375,0.0,0.0,160.0,4,19.510000012815,,11,0,11,0,4,channel_model=qary_symmetric; syndrome_symbols=64,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,70f03ad2a6815ec3
qldpc_synth_q4_ser0p05_flen128,qldpc_reference,3,True,False,0.0546875,0.04296875,0.0546875,0.0390625,160.0,7,28.057700023055077,candidate_failed_verification,11,0,11,0,7,channel_model=qary_symmetric; syndrome_symbols=64,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.5,4,20,70f03ad2a6815ec3
qldpc_synth_q4_ser0p03_flen128,qldpc_reference,0,True,True,0.03125,0.015625,0.0,0.0,118.0,4,17.77459995355457,,7,0,7,0,4,channel_model=qary_symmetric; syndrome_symbols=43,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q4_ser0p03_flen128,qldpc_reference,1,True,True,0.0234375,0.01171875,0.0,0.0,118.0,3,12.788500054739416,,8,0,8,0,3,channel_model=qary_symmetric; syndrome_symbols=43,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
qldpc_synth_q4_ser0p03_flen128,qldpc_reference,2,True,False,0.0234375,0.015625,0.03125,0.01953125,118.0,3,12.666700058616698,candidate_failed_verification,6,0,6,0,3,channel_model=qary_symmetric; syndrome_symbols=43,4,,synthetic,4,4,qary_hard_syndrome_bf,qary_symmetric,0.33,4,20,b2c6fbab915c06c2
